run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
learned_pseudomonas_aeruginosa_k21_k21_f65d2a8089_run0,pseudomonas_aeruginosa_k21,learned,"{'backup_false_positive_rate': 0.01, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",21,6212635,487.46559545898344,7066838,1.1374944769811843,1.0,0.0172,43333.01689060108,23.07709159795195,23.07709159795195,23.07709159795195,23.07709159795195,"{'sequential_qps': 43377.533836694616, 'random_qps': 42901.02422814986, 'repeated_qps': 46057.49741100404, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 21, 'model_threshold': 0.8095144479741466, 'backup_false_positive_rate': 0.01, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 6212635, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 7066838, 'build_time_seconds': 485.0585436249967, 'built': True, 'model_eval': {'accuracy': 0.5224837562171704, 'avg_precision': 0.7317202199506465, 'true_positive_rate': 0.05265625033520907, 'false_positive_rate': 0.007326608955531509, 'threshold': 0.8095144479741466, 'roc_auc': 0.7471085249316411, 'selected_threshold': 0.8095144479741466, 'model_fpr': 0.007326608955531509, 'model_fnr': 0.947343749664791, 'target_model_fpr': 0.01, 'used_fallback_selection': 0.0, 'model_false_negative_count': 5884523.0, 'model_false_negative_rate': 0.9471863388079294}, 'has_backup_filter': True}"
learned_pseudomonas_aeruginosa_k21_k21_ddf41a4ee3_run0,pseudomonas_aeruginosa_k21,learned,"{'backup_false_positive_rate': 0.001, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",21,6212635,361.5569045409793,11181731,1.7998371061554397,1.0,0.0013,57244.74591600936,17.468852101592347,17.468852101592347,17.468852101592347,17.468852101592347,"{'sequential_qps': 60714.9589883633, 'random_qps': 61103.71642599497, 'repeated_qps': 66215.42057176432, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 21, 'model_threshold': 0.9212936950408483, 'backup_false_positive_rate': 0.001, 'total_false_positive_rate': 0.001, 'model_false_positive_rate': 0.001, 'prefilter_false_positive_rate': None, 'refit_model_on_full_dataset': False, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 6212635, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 11181731, 'build_time_seconds': 360.97274029103573, 'built': True, 'model_eval': {'accuracy': 0.49980791827405446, 'avg_precision': 0.732000471413411, 'true_positive_rate': 1.0726690365501249e-06, 'false_positive_rate': 0.0, 'threshold': 0.9212936950408483, 'roc_auc': 0.7473326412926534, 'selected_threshold': 0.9212936950408483, 'model_fpr': 0.0, 'model_fnr': 0.9999989273309634, 'target_model_fpr': 0.001, 'used_fallback_selection': 0.0, 'model_false_negative_count': 6212631.0, 'model_false_negative_rate': 0.999999356150812}, 'has_backup_filter': True, 'has_prefilter': False}"
learned_pseudomonas_aeruginosa_k21_k21_ac13309b22_run0,pseudomonas_aeruginosa_k21,learned,"{'backup_false_positive_rate': 0.0001, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",21,6212635,506.8582073330181,14903508,2.3989028809836728,1.0,0.0,39817.62532122847,25.11450625024736,25.11450625024736,25.11450625024736,25.11450625024736,"{'sequential_qps': 42351.12759010617, 'random_qps': 42117.519030685406, 'repeated_qps': 43864.73140428888, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 21, 'model_threshold': 0.9206912340612441, 'backup_false_positive_rate': 0.0001, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 6212635, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 14903508, 'build_time_seconds': 504.3841397079814, 'built': True, 'model_eval': {'accuracy': 0.49980791827405446, 'avg_precision': 0.7315611692682743, 'true_positive_rate': 1.0726690365501249e-06, 'false_positive_rate': 0.0, 'threshold': 0.9206912340612441, 'roc_auc': 0.7472476496471522, 'selected_threshold': 0.9206912340612441, 'model_fpr': 0.0, 'model_fnr': 0.9999989273309634, 'target_model_fpr': 0.0001, 'used_fallback_selection': 0.0, 'model_false_negative_count': 6212631.0, 'model_false_negative_rate': 0.999999356150812}, 'has_backup_filter': True}"
