run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
xor_ecoli_k31_k31_3b806b23bb_run0,ecoli_k31,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",31,4570839,41.0047510000004,4919366,1.0762501151320358,1.0,0.0071,265789.2679119423,3.762379150430206,3.762379150430206,3.762379150430206,3.762379150430206,"{'sequential_qps': 279127.10909418657, 'random_qps': 278675.30820901913, 'repeated_qps': 274423.0876318926, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 5622132, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 4570839, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 4919366, 'build_time_seconds': 39.45898554197629, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_ecoli_k31_k31_278801f348_run0,ecoli_k31,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",31,4570839,39.58210829203017,7027665,1.537500008204183,1.0,0.0012,325468.96108370397,3.0724896059837192,3.0724896059837192,3.0724896059837192,3.0724896059837192,"{'sequential_qps': 302635.7090566146, 'random_qps': 306905.101233222, 'repeated_qps': 346420.3315530491, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 5622132, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 4570839, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 7027665, 'build_time_seconds': 38.27607058302965, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_ecoli_k31_k31_9f96afcd98_run0,ecoli_k31,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",31,4570839,41.93584925000323,9838731,2.152500011485856,1.0,0.0,253334.65031981078,3.947347900248132,3.947347900248132,3.947347900248132,3.947347900248132,"{'sequential_qps': 247120.36393057328, 'random_qps': 258245.192307873, 'repeated_qps': 270682.9959866014, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 5622132, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 4570839, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 9838731, 'build_time_seconds': 40.420030790992314, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
